,ReportDateTime,Country,Indicator,FullName,Period,Value
294,1999-09-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,0.56
296,1999-09-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Aug),1999-08-01 00:00:00,0.7
297,1999-09-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Aug),1999-08-01 00:00:00,-0.12
298,1999-09-01 04:00:00,China,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,1.0
299,1999-09-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,0.77
300,1999-09-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,-0.2
301,1999-09-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,0.6
302,1999-09-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,1.2
303,1999-09-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,-0.3
305,1999-09-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,0.1
307,1999-09-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,0.2
308,1999-09-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Aug),1999-08-01 00:00:00,-0.2
309,1999-09-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,0.14
310,1999-09-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,0.1
311,1999-09-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,0.5
312,1999-09-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Aug),1999-08-01 00:00:00,0.17
314,1999-10-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.23
315,1999-10-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Sep),1999-09-01 00:00:00,0.0
316,1999-10-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.56
317,1999-10-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,-0.1
318,1999-10-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.33
319,1999-10-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.46
320,1999-10-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.4
323,1999-10-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.4
325,1999-10-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.3
327,1999-10-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.97
328,1999-10-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.7
329,1999-10-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Sep),1999-09-01 00:00:00,0.3
330,1999-10-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.3
331,1999-10-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.2
332,1999-10-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Sep),1999-09-01 00:00:00,-0.2
333,1999-10-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Sep),1999-09-01 00:00:00,0.1
334,1999-10-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.5
335,1999-10-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Sep),1999-09-01 00:00:00,0.2
336,1999-10-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.31
338,1999-10-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Sep),1999-09-01 00:00:00,0.28
339,1999-10-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Sep),1999-09-01 00:00:00,0.23
340,1999-10-01 04:00:00,China,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,2.0
341,1999-10-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.08
342,1999-10-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,-0.1
343,1999-10-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,1.4
344,1999-10-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,1.5
345,1999-10-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.9
347,1999-10-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.0
348,1999-10-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Sep),1999-09-01 00:00:00,0.21
349,1999-11-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,-0.1
352,1999-11-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.2
354,1999-11-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.1
356,1999-11-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.63
357,1999-11-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.1
358,1999-11-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Oct),1999-10-01 00:00:00,0.4
359,1999-11-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.8
360,1999-11-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.0
361,1999-11-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Oct),1999-10-01 00:00:00,-0.1
362,1999-11-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Oct),1999-10-01 00:00:00,0.1
363,1999-11-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.7
364,1999-11-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Oct),1999-10-01 00:00:00,0.0
365,1999-11-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,1.19
367,1999-11-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Oct),1999-10-01 00:00:00,0.14
368,1999-11-01 04:00:00,China,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.0
369,1999-11-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.2
370,1999-11-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.2
371,1999-11-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,1.1
372,1999-11-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,1.4
373,1999-11-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.5
375,1999-11-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.1
376,1999-11-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.42
378,1999-11-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.35
379,1999-11-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Oct),1999-10-01 00:00:00,0.3
380,1999-11-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.41
381,1999-11-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.1
382,1999-11-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,0.35
383,1999-11-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Oct),1999-10-01 00:00:00,-0.12
385,1999-12-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.17
386,1999-12-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Nov),1999-11-01 00:00:00,0.6
387,1999-12-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.14
388,1999-12-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.2
389,1999-12-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.48
390,1999-12-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.28
391,1999-12-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.1
394,1999-12-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.2
396,1999-12-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,-0.1
398,1999-12-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.89
399,1999-12-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,-0.3
400,1999-12-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Nov),1999-11-01 00:00:00,0.1
401,1999-12-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,-0.2
402,1999-12-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,-0.1
403,1999-12-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Nov),1999-11-01 00:00:00,0.2
404,1999-12-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Nov),1999-11-01 00:00:00,0.0
405,1999-12-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,-0.2
406,1999-12-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Nov),1999-11-01 00:00:00,0.2
407,1999-12-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.95
409,1999-12-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Nov),1999-11-01 00:00:00,0.2
410,1999-12-01 04:00:00,China,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,-0.6
411,1999-12-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,-0.13
412,1999-12-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,-0.2
413,1999-12-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.9
414,1999-12-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,1.2
415,1999-12-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.4
417,1999-12-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.1
418,1999-12-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Nov),1999-11-01 00:00:00,0.21
419,2000-01-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.3
422,2000-01-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.2
424,2000-01-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.1
426,2000-01-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,1.0
427,2000-01-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.2
428,2000-01-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Dec),1999-12-01 00:00:00,0.1
429,2000-01-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,-0.2
430,2000-01-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.3
431,2000-01-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Dec),1999-12-01 00:00:00,0.4
432,2000-01-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Dec),1999-12-01 00:00:00,0.5
433,2000-01-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.0
434,2000-01-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Dec),1999-12-01 00:00:00,0.5
435,2000-01-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.6
437,2000-01-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Dec),1999-12-01 00:00:00,1.1
438,2000-01-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Dec),1999-12-01 00:00:00,0.32
439,2000-01-01 04:00:00,China,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.0
440,2000-01-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,-0.03
441,2000-01-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.3
442,2000-01-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.9
443,2000-01-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,1.2
444,2000-01-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.1
446,2000-01-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.4
447,2000-01-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.21
449,2000-01-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.26
450,2000-01-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Dec),1999-12-01 00:00:00,0.2
451,2000-01-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.0
452,2000-01-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.2
453,2000-01-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.53
454,2000-01-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Dec),1999-12-01 00:00:00,0.43
456,2000-02-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,0.18
457,2000-02-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Jan),2000-01-01 00:00:00,-0.2
458,2000-02-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,3.43
459,2000-02-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,1.7
460,2000-02-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,1.29
461,2000-02-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,0.07
462,2000-02-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,-0.9
465,2000-02-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,0.3
467,2000-02-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,-0.2
469,2000-02-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,1.34
470,2000-02-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,-0.8
471,2000-02-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Jan),2000-01-01 00:00:00,0.1
472,2000-02-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,0.4
473,2000-02-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,0.1
474,2000-02-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Jan),2000-01-01 00:00:00,0.2
475,2000-02-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Jan),2000-01-01 00:00:00,-0.1
476,2000-02-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,-0.5
477,2000-02-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Jan),2000-01-01 00:00:00,0.3
478,2000-02-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,0.62
480,2000-02-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Jan),2000-01-01 00:00:00,-0.14
481,2000-02-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Jan),2000-01-01 00:00:00,0.17
482,2000-02-01 04:00:00,China,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,0.9
483,2000-02-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,-0.01
484,2000-02-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,0.1
485,2000-02-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,1.8
486,2000-02-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,2.3
487,2000-02-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,0.5
489,2000-02-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,0.0
490,2000-02-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Jan),2000-01-01 00:00:00,1.26
491,2000-03-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.3
494,2000-03-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.4
496,2000-03-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.6
498,2000-03-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.89
499,2000-03-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.5
500,2000-03-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Feb),2000-02-01 00:00:00,0.4
501,2000-03-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.3
502,2000-03-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.4
503,2000-03-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Feb),2000-02-01 00:00:00,0.1
504,2000-03-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Feb),2000-02-01 00:00:00,0.1
505,2000-03-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,-0.5
506,2000-03-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Feb),2000-02-01 00:00:00,0.1
507,2000-03-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.13
509,2000-03-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Feb),2000-02-01 00:00:00,0.82
510,2000-03-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Feb),2000-02-01 00:00:00,0.39
511,2000-03-01 04:00:00,China,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,1.9
512,2000-03-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,1.1
513,2000-03-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,-0.7
514,2000-03-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.9
515,2000-03-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,1.1
516,2000-03-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.5
518,2000-03-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.4
519,2000-03-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,-0.42
521,2000-03-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.56
522,2000-03-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Feb),2000-02-01 00:00:00,-0.2
523,2000-03-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.27
524,2000-03-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.2
525,2000-03-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,2.3
526,2000-03-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Feb),2000-02-01 00:00:00,0.48
528,2000-04-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.73
529,2000-04-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Mar),2000-03-01 00:00:00,0.2
530,2000-04-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.0
531,2000-04-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.0
532,2000-04-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,1.71
533,2000-04-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.54
534,2000-04-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.2
537,2000-04-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.6
539,2000-04-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.7
541,2000-04-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.55
542,2000-04-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.5
543,2000-04-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Mar),2000-03-01 00:00:00,0.3
544,2000-04-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.5
545,2000-04-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.0
546,2000-04-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Mar),2000-03-01 00:00:00,0.0
547,2000-04-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Mar),2000-03-01 00:00:00,0.5
548,2000-04-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,-0.3
549,2000-04-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Mar),2000-03-01 00:00:00,0.4
550,2000-04-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.22
552,2000-04-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Mar),2000-03-01 00:00:00,0.68
553,2000-04-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Mar),2000-03-01 00:00:00,0.37
554,2000-04-01 04:00:00,China,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,-1.6
555,2000-04-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,-0.58
556,2000-04-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,-0.4
557,2000-04-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.9
558,2000-04-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.5
559,2000-04-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.1
561,2000-04-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,0.3
562,2000-04-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Mar),2000-03-01 00:00:00,1.04
563,2000-05-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,0.3
566,2000-05-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,-0.1
568,2000-05-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,-0.3
570,2000-05-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,0.57
571,2000-05-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,0.0
572,2000-05-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Apr),2000-04-01 00:00:00,0.1
573,2000-05-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,-0.4
574,2000-05-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,0.1
575,2000-05-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Apr),2000-04-01 00:00:00,0.0
576,2000-05-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Apr),2000-04-01 00:00:00,0.0
577,2000-05-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,0.5
578,2000-05-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Apr),2000-04-01 00:00:00,0.4
579,2000-05-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,0.42
581,2000-05-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Apr),2000-04-01 00:00:00,0.67
582,2000-05-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Apr),2000-04-01 00:00:00,0.19
583,2000-05-01 04:00:00,China,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,-0.9
584,2000-05-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,-0.07
585,2000-05-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,-0.1
586,2000-05-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,0.4
587,2000-05-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,1.0
588,2000-05-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Apr),2000-04-01 00:00:00,0.4
