,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Hong Kong,Italy,Singapore,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,Eurozona,China,Taiwan,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Thailand,Indonesia,Malaysia,Turkiye,Philippines,Poland,Chile,Greece,Hungary,Czechia,Colombia,Argentina,Russia
2018-03-13,2765.31,21968.1,7138.8,15647.1,5242.79,8880.92,12221.03,5974.7,532.52,991.71,1578.15,9691.7,31601.45,22691.0,3553.73,4083.44,3970.47,747.77,1361.01,6676.25,8473.14,3448.38,5425.62,3397.35,3310.24,11095.63,33856.78,2494.49,86384.0,7778.05,52371.5,48557.01,1809.9,6412.85,1864.03,118266.9,8417.41,2353.02,5631.28,829.33,3780.82,1124.41,4402.39,32980.1,2319.38
2018-03-14,2749.48,21777.29,7132.7,15653.6,5233.36,8869.33,12237.74,5935.3,530.97,988.79,1585.31,9688.5,31435.01,22452.0,3539.41,4081.71,3929.31,741.6,1359.23,6677.25,8432.63,3426.19,5420.0,3390.98,3291.38,11038.8,33835.74,2486.08,86051.0,7775.42,51788.83,48156.44,1813.4,6382.62,1857.06,117592.7,8346.59,2335.97,5618.38,823.82,3818.02,1116.69,4385.96,32824.5,2275.24
2018-03-15,2747.33,21803.95,7139.8,15670.6,5267.26,8878.98,12345.56,5920.8,533.3,994.24,1592.28,9684.2,31541.1,22713.0,3517.73,4113.21,3950.78,737.51,1363.25,6707.76,8467.33,3421.03,5440.8,3414.13,3291.11,11018.45,33685.54,2492.38,84928.0,7744.68,51613.14,47817.05,1816.08,6321.9,1845.27,117201.5,8187.9,2321.87,5587.16,817.69,3818.02,1115.36,4397.43,32707.5,2272.49
2018-03-16,2752.01,21676.51,7164.1,15711.3,5282.75,8882.53,12389.58,5949.4,536.92,990.93,1573.48,9761.0,31501.97,22858.0,3512.14,4090.17,3961.55,737.95,1363.25,6693.94,8477.08,3443.71,5435.94,3437.4,3269.88,11027.7,33176.0,2493.97,84886.0,7744.68,51421.64,47477.58,1811.76,6304.95,1846.39,117216.3,8236.03,2285.08,5596.68,813.91,3818.02,1118.52,4437.82,32555.1,2294.6
2018-03-19,2712.92,21480.9,7042.9,15589.4,5222.84,8811.33,12217.02,5959.4,531.52,987.95,1547.41,9664.1,31513.76,22633.0,3498.29,4057.95,3920.64,729.1,1347.24,6670.55,8492.12,3457.81,5396.4,3394.79,3279.25,11046.9,32923.12,2475.03,83913.0,7710.57,51434.84,47477.58,1799.79,6289.57,1847.94,115450.3,8233.42,2248.53,5576.54,807.44,3692.88,1116.69,4437.82,31724.4,2281.72
2018-03-20,2716.94,21380.97,7061.3,15616.4,5252.43,8847.29,12307.33,5936.4,535.45,987.41,1551.97,9681.6,31549.93,22798.0,3513.31,4081.95,3935.78,733.22,1350.56,6625.77,8487.15,3483.69,5421.36,3412.08,3290.64,11010.84,32996.76,2485.52,84164.0,7724.79,51615.22,47076.51,1799.84,6243.58,1856.39,116431.8,8057.53,2272.09,5542.93,805.58,3722.71,1120.78,4436.45,31797.6,2291.18
2018-03-21,2711.93,21380.97,7039.0,15675.3,5239.74,8783.7,12309.15,5950.3,536.48,988.06,1549.7,9630.9,31414.52,22820.0,3511.13,4085.75,3925.78,736.72,1348.59,6601.7,8608.29,3496.43,5429.97,3401.04,3280.95,11011.07,33136.18,2484.97,84977.0,7761.74,51615.22,47521.84,1801.43,6312.83,1865.8,117651.3,7907.04,2320.77,5535.49,800.1,3758.52,1126.46,4462.55,32369.6,2309.36
2018-03-22,2643.69,21591.99,6952.6,15399.9,5167.21,8637.87,12100.08,5937.2,528.37,972.91,1515.84,9487.4,31071.05,22398.0,3491.37,4020.93,3858.5,726.46,1336.27,6517.18,8600.81,3437.68,5373.16,3348.19,3263.48,11005.84,33006.27,2496.02,84768.0,7840.94,50517.26,47361.04,1798.55,6254.07,1876.87,117110.3,8122.36,2274.1,5515.99,787.5,3674.53,1118.73,4399.59,31908.2,2285.76
2018-03-23,2588.26,20617.86,6921.9,15223.7,5095.22,8569.08,11886.31,5820.7,521.45,971.8,1513.18,9393.1,30309.29,22289.0,3421.39,3995.71,3816.96,732.01,1336.27,6514.91,8515.36,3410.05,5342.53,3298.07,3152.76,10823.33,32596.54,2416.76,84377.0,7840.94,49755.2,46515.93,1794.21,6210.7,1865.22,116602.8,7968.75,2257.22,5490.24,785.72,3635.9,1107.72,4377.63,31461.3,2285.53
2018-03-26,2658.55,20766.1,6888.7,15298.6,5066.28,8509.29,11787.26,5790.5,518.75,966.42,1496.59,9381.0,30548.77,22012.0,3412.46,3956.99,3797.02,730.63,1312.74,6446.45,8432.41,3412.51,5319.84,3278.72,3133.72,10840.05,33066.41,2437.08,85088.0,7857.46,49566.23,46858.46,1801.1,6200.17,1859.91,116420.3,7930.34,2240.65,5446.77,790.05,3649.25,1110.4,4404.47,31636.6,2285.53
2018-03-27,2612.62,21317.32,7000.1,15216.2,5115.74,8638.42,11970.83,5832.3,525.76,968.96,1510.11,9473.6,30790.83,22210.0,3439.35,4005.02,3824.42,737.57,1322.01,6517.03,8508.12,3421.61,5375.28,3316.95,3166.65,10986.79,33174.39,2452.06,83808.0,7942.54,49417.76,46793.58,1802.58,6209.35,1862.45,116196.5,8044.96,2246.32,5480.31,794.56,3663.11,1115.06,4323.73,31236.1,2285.53
2018-03-28,2605.0,21031.31,7044.7,15169.9,5130.44,8756.12,11940.71,5789.5,527.0,976.57,1512.13,9555.0,30022.53,22331.0,3382.78,3997.06,3852.37,736.13,1309.21,6549.21,8388.08,3428.51,5357.78,3331.25,3122.29,10865.66,32968.68,2419.29,83874.0,7900.28,48139.78,46124.85,1784.99,6140.84,1857.87,114129.3,7977.78,2203.7,5466.62,790.8,3615.93,1119.05,4340.44,31114.9,2285.53
2018-03-29,2640.87,21159.08,7056.6,15367.3,5167.3,8740.97,12096.73,5759.4,529.52,976.57,1535.35,9600.4,30093.38,22411.0,3427.97,4014.4,3857.1,736.13,1310.83,6593.65,8319.07,3428.53,5405.57,3361.5,3160.53,10845.92,32968.68,2436.37,85366.0,7870.87,48794.5,46124.85,1766.92,6188.99,1856.35,114844.6,7977.78,2210.38,5542.22,780.5,3660.01,1123.89,4340.44,31114.9,2285.53
2018-03-30,2640.87,21454.3,7056.6,15367.3,5167.3,8740.97,12096.73,5759.4,529.52,976.57,1535.35,9600.4,30093.38,22411.0,3427.97,4014.4,3857.1,736.13,1310.83,6593.65,8319.07,3428.53,5405.57,3361.5,3168.9,10906.22,32968.68,2445.85,85366.0,7870.87,48794.5,46124.85,1776.26,6188.99,1863.46,114930.2,7977.78,2210.38,5542.22,780.5,3660.01,1123.89,4340.44,31114.9,2285.53
2018-04-02,2581.88,21388.58,7056.6,15213.5,5167.3,8740.97,12096.73,5759.4,529.52,976.57,1535.35,9600.4,30093.38,22411.0,3430.76,4014.4,3857.1,736.13,1308.64,6593.65,8319.07,3428.53,5405.57,3361.5,3163.18,10888.27,33255.36,2444.16,84666.0,7783.48,48794.5,45826.64,1782.28,6240.57,1858.35,114442.1,8037.38,2210.38,5502.6,780.5,3660.01,1123.89,4405.94,31114.9,2285.53
2018-04-03,2614.45,21292.29,7030.5,15180.8,5152.12,8630.93,12002.45,5751.9,528.48,973.05,1508.8,9549.6,30180.1,22510.0,3412.15,3972.74,3831.43,743.8,1299.05,6580.97,8329.93,3402.44,5383.58,3346.93,3136.63,10821.53,33370.63,2442.43,84623.0,7799.77,48179.94,46684.06,1765.24,6229.01,1850.78,114594.1,8046.65,2239.15,5534.4,779.45,3713.72,1116.66,4498.23,31341.1,2285.53
2018-04-04,2644.69,21319.55,7034.0,15164.4,5141.8,8553.69,11957.9,5761.4,526.19,956.88,1494.65,9513.3,29518.69,22443.0,3339.7,3933.49,3808.28,734.21,1270.07,6545.75,8398.08,3390.18,5373.22,3340.35,3131.11,10821.53,33019.07,2408.06,84360.0,7871.67,48051.9,47457.46,1724.98,6157.1,1815.94,113975.6,7995.61,2200.99,5542.79,781.14,3649.79,1111.86,4518.4,31318.5,2265.6
2018-04-05,2662.84,21645.42,7199.5,15356.1,5276.67,8742.6,12305.19,5788.8,540.49,973.88,1527.22,9740.9,29518.69,22970.0,3405.65,4018.22,3889.02,750.89,1270.07,6673.2,8363.99,3482.74,5485.45,3429.95,3131.11,10821.53,33596.8,2437.52,85210.0,7953.36,49097.22,47951.75,1739.92,6183.23,1836.13,114947.6,8020.1,2243.58,5607.03,801.14,3732.03,1130.23,4583.84,31866.6,2296.25
2018-04-06,2604.47,21567.52,7183.6,15207.4,5258.24,8671.04,12241.27,5788.7,539.29,972.95,1511.37,9682.8,29844.94,22930.0,3442.5,3977.92,3870.07,746.82,1270.07,6632.48,8393.27,3482.74,5417.06,3408.1,3131.11,10821.53,33626.97,2429.58,84820.0,7953.36,49140.59,47926.11,1739.92,6175.05,1837.01,114737.5,7943.62,2258.8,5583.15,801.14,3720.04,1128.82,4601.68,31738.8,2281.23
2018-04-09,2613.16,21678.26,7194.8,15227.7,5263.39,8687.08,12261.75,5808.7,539.9,978.11,1511.32,9742.8,30229.58,23054.0,3449.96,3968.14,3870.65,748.66,1293.17,6635.77,8454.13,3482.74,5448.99,3414.85,3138.29,10893.53,33788.54,2444.08,83307.0,7975.45,49391.36,48058.96,1751.27,6246.13,1849.71,113156.1,7943.62,2262.16,5632.71,801.14,3711.48,1125.55,4625.4,31844.4,2090.88
2018-04-10,2656.87,21794.32,7266.8,15262.1,5307.56,8755.57,12397.32,5857.0,545.25,984.19,1526.76,9763.5,30728.74,23174.0,3466.38,3994.63,3887.91,764.43,1312.42,6638.33,8469.77,3396.67,5475.84,3438.78,3190.32,10927.18,33880.25,2450.74,84510.0,7951.42,50036.07,48331.51,1760.95,6325.82,1860.98,110712.7,7932.64,2274.81,5605.86,810.54,3667.51,1125.02,4692.69,32222.4,2173.76
2018-04-11,2642.19,21687.1,7257.1,15257.9,5277.94,8708.44,12293.97,5828.7,544.5,971.22,1504.71,9735.8,30897.71,23013.0,3479.76,3961.77,3856.6,766.23,1307.54,6579.27,8453.72,3365.14,5465.71,3419.71,3208.08,10974.02,33940.44,2444.22,85246.0,7802.74,49472.9,48532.14,1763.22,6360.93,1869.89,109253.2,7941.89,2271.93,5613.81,799.31,3673.83,1124.03,4745.61,32030.9,2192.15
2018-04-12,2663.99,21660.28,7258.3,15269.3,5309.22,8774.76,12415.01,5815.5,547.9,974.06,1518.88,9747.0,30831.28,23305.0,3468.61,4002.59,3883.82,768.86,1326.38,6641.22,8404.22,3421.1,5487.54,3443.97,3180.16,10955.29,34101.13,2442.71,85444.0,7824.12,49808.95,48782.56,1767.17,6310.8,1873.62,110235.4,8041.0,2306.44,5630.99,806.08,3716.27,1131.78,4733.34,32038.8,2210.05
2018-04-13,2656.3,21778.74,7264.6,15274.0,5315.02,8776.17,12442.4,5829.1,548.05,968.06,1526.66,9767.3,30808.38,23330.0,3501.3,4021.68,3888.32,772.74,1326.38,6638.13,8414.77,3417.03,5477.58,3448.0,3159.05,10965.39,34192.65,2455.07,84334.0,7824.12,49882.87,48768.3,1767.17,6270.33,1868.47,109604.0,7897.95,2310.32,5630.9,810.93,3712.46,1134.27,4666.41,31593.1,2175.16
2018-04-16,2677.84,21835.53,7198.2,15300.4,5312.96,8726.54,12391.41,5841.3,546.62,966.55,1526.27,9766.1,30315.59,23329.0,3497.19,4009.05,3868.18,770.74,1339.18,6709.89,8406.35,3415.54,5453.97,3441.04,3110.65,10954.55,34305.43,2457.49,82862.0,8050.3,50121.2,48434.39,1767.17,6286.75,1878.76,110687.7,7868.23,2300.2,5613.14,820.88,3704.58,1136.6,4633.02,31007.8,2143.67
2018-04-17,2706.39,21847.59,7226.1,15353.3,5353.54,8820.04,12585.57,5841.5,551.32,973.74,1545.16,9803.9,30062.75,23649.0,3498.2,4059.23,3899.72,770.76,1344.34,6704.75,8344.52,3425.31,5458.3,3477.91,3066.8,10810.45,34395.06,2453.77,84086.0,8096.4,50176.0,48933.61,1755.53,6285.76,1880.49,108744.8,7721.4,2307.95,5633.4,836.94,3688.57,1130.34,4728.95,31402.8,2191.19
2018-04-18,2708.64,22158.2,7317.3,15530.0,5380.17,8831.88,12590.83,5861.4,553.35,973.76,1552.48,9857.3,30284.25,23760.0,3557.82,4070.8,3910.46,781.74,1344.34,6763.63,8369.49,3448.75,5500.8,3490.89,3091.4,10847.89,34331.68,2479.98,85776.0,8146.13,51025.8,49090.74,1771.56,6320.0,1879.32,112099.0,7791.13,2315.5,5690.79,842.34,3758.42,1128.98,4769.59,31531.9,2241.49
2018-04-19,2693.13,22191.18,7328.9,15454.4,5391.64,8833.18,12567.42,5881.0,551.31,967.13,1558.23,9868.0,30708.44,23792.0,3598.73,4102.03,3911.78,783.17,1344.34,6782.81,8373.03,3475.11,5521.9,3486.6,3117.38,10971.22,34427.29,2486.1,85824.0,8277.14,50729.19,48745.28,1794.94,6355.9,1895.18,112122.2,7680.27,2324.73,5697.48,848.71,3747.2,1128.1,4815.42,31281.3,2230.55
2018-04-20,2670.14,22162.24,7368.2,15484.3,5412.83,8807.8,12540.5,5868.8,550.38,963.98,1572.58,9884.2,30418.33,23829.0,3573.38,4088.89,3921.2,778.22,1344.34,6827.72,8323.22,3480.95,5527.86,3494.2,3071.54,10779.38,34415.58,2476.33,85550.0,8277.14,50765.88,48431.58,1801.28,6337.69,1887.75,110932.5,7724.73,2298.2,5689.47,844.7,3699.47,1121.26,4787.2,31161.7,2232.66
2018-04-23,2670.29,22088.04,7398.9,15552.1,5438.55,8806.63,12572.39,5886.0,554.25,967.59,1587.65,9922.0,30254.4,23983.0,3579.54,4103.84,3933.64,783.0,1344.79,6841.26,8303.62,3494.79,5544.44,3513.06,3068.01,10697.13,34450.77,2474.11,85602.0,8335.35,50877.98,48442.22,1790.14,6308.15,1880.36,110932.5,7717.49,2291.59,5704.7,838.63,3714.83,1121.47,4842.24,30941.1,2250.99
2018-04-24,2634.56,22278.12,7425.4,15477.0,5444.16,8796.91,12550.82,5921.6,556.44,970.16,1575.4,9883.4,30636.24,24035.0,3584.56,4075.9,3931.59,784.12,1345.98,6774.45,8288.64,3519.36,5585.28,3510.88,3128.93,10579.5,34616.64,2464.14,85469.0,8315.42,50871.02,48046.8,1788.2,6229.63,1865.34,110058.6,7598.41,2269.06,5674.35,837.53,3683.91,1127.53,4768.59,30568.9,2253.77
2018-04-25,2639.4,22215.32,7379.3,15509.8,5413.3,8740.96,12422.3,5921.6,551.73,958.95,1557.29,9858.0,30328.15,23801.0,3568.01,4069.12,3893.07,774.28,1325.84,6756.67,8288.64,3443.42,5537.8,3485.83,3117.97,10559.97,34501.27,2448.81,85044.0,8233.05,50234.85,48058.21,1779.52,6079.85,1851.93,107401.4,7555.97,2257.0,5665.17,825.93,3698.94,1121.67,4748.75,29946.8,2253.5
2018-04-26,2666.94,22319.61,7421.4,15637.6,5453.58,8835.03,12500.47,5910.8,554.41,970.25,1573.76,9902.3,30007.68,24040.0,3570.02,4125.49,3908.15,797.8,1330.79,6810.53,8282.05,3461.0,5516.79,3506.03,3075.03,10488.58,34713.6,2475.64,86383.0,8248.47,50684.22,48297.71,1773.2,5909.2,1852.27,107015.1,7615.46,2283.15,5679.65,835.8,3718.55,1124.64,4736.96,29487.8,2286.02
2018-04-27,2669.91,22467.87,7502.2,15668.9,5483.19,8843.02,12580.87,5953.6,554.94,970.25,1580.78,9925.4,30280.67,23928.0,3577.21,4162.17,3912.92,797.06,1330.79,6798.38,8370.37,3477.34,5527.69,3518.78,3082.23,10553.43,34969.7,2492.4,86445.0,8248.47,50684.22,48284.61,1778.02,5919.24,1863.47,107614.3,7719.04,2276.41,5690.48,849.26,3714.52,1124.16,4790.11,30006.4,2301.49
2018-04-30,2648.05,22467.87,7509.3,15607.9,5520.5,8886.26,12612.11,5982.7,555.73,971.17,1570.71,9980.6,30808.45,23979.0,3613.93,4163.33,3910.3,793.99,1327.73,6805.19,8443.58,3468.47,5527.69,3536.52,3082.23,10657.88,35160.36,2515.38,86115.0,8208.87,51419.22,48358.16,1780.11,5994.6,1870.37,104282.8,7817.24,2291.87,5710.9,858.22,3714.52,1115.93,4774.74,30006.4,2301.49
2018-05-01,2654.8,22508.03,7520.4,15618.9,5520.5,8886.26,12612.11,6015.2,555.73,975.74,1570.71,9980.6,30808.45,23979.0,3613.93,4163.33,3910.3,793.99,1322.99,6797.37,8435.97,3468.47,5527.69,3536.52,3082.23,10657.88,35160.36,2515.38,86115.0,8158.06,51419.22,48358.16,1780.11,5994.6,1870.37,104282.8,7817.24,2291.87,5710.9,858.22,3714.52,1115.93,4774.74,30006.4,2301.49
2018-05-02,2635.67,22472.78,7543.2,15627.9,5529.22,8896.28,12802.25,6050.2,555.86,996.36,1590.97,10088.9,30723.88,24266.0,3615.28,4159.44,3920.9,802.57,1334.28,6844.53,8494.24,3475.77,5498.05,3553.79,3081.18,10618.81,35176.42,2505.61,84547.0,8098.75,51553.86,47809.98,1791.13,6012.24,1852.03,104725.7,7734.08,2291.92,5695.02,858.06,3684.15,1116.87,4774.99,29614.0,2306.42
2018-05-03,2629.73,22472.78,7502.7,15621.5,5501.66,8842.29,12690.15,6098.3,551.73,989.63,1566.96,10038.8,30313.37,24064.0,3575.68,4106.93,3871.94,796.91,1333.41,6795.87,8546.88,3474.98,5486.78,3529.12,3100.86,10514.18,35103.14,2487.25,83288.0,8107.47,50408.15,47094.13,1790.8,5858.73,1851.8,102909.1,7533.16,2291.92,5640.1,839.34,3632.38,1113.35,4756.56,29503.4,2274.07
2018-05-04,2663.42,22472.78,7567.1,15729.4,5516.05,8903.83,12819.6,6062.9,555.7,986.9,1577.08,10104.1,29926.5,24335.0,3545.38,4150.06,3894.6,796.63,1333.41,6864.59,8549.37,3452.71,5487.79,3550.59,3091.03,10529.37,34915.38,2461.38,83118.0,8107.47,50873.59,46992.17,1779.87,5792.35,1841.83,102599.2,7544.25,2233.35,5622.24,823.89,3629.77,1097.18,4728.13,28553.3,2289.47
2018-05-07,2672.63,22467.16,7567.1,15808.6,5531.42,8978.65,12948.14,6084.5,557.86,1001.3,1597.93,10140.9,29994.26,24544.0,3532.86,4191.73,3889.26,805.36,1334.11,6864.59,8587.94,3484.31,5527.76,3564.19,3136.65,10604.91,35208.14,2461.38,82714.0,8117.42,51148.85,46474.7,1779.8,5885.1,1828.2,100866.2,7531.34,2214.36,5645.84,810.72,3581.84,1109.04,4723.55,27512.6,2297.12
2018-05-08,2671.92,22508.69,7565.8,15842.7,5521.93,8944.9,12912.21,6091.9,558.51,1011.18,1608.94,10168.1,30402.81,24143.0,3543.17,4229.15,3910.63,807.31,1325.23,6949.35,8594.59,3459.33,5539.56,3557.88,3161.5,10691.38,35216.32,2449.81,82956.0,8012.59,51002.58,46719.51,1760.25,5774.72,1846.51,99363.8,7575.62,2236.4,5644.82,817.92,3547.04,1109.04,4751.41,26276.5,2301.99
2018-05-09,2697.79,22408.88,7662.5,15910.8,5534.63,8984.1,12943.06,6108.0,561.51,1006.88,1616.8,10221.2,30536.14,24267.0,3548.54,4220.86,3893.0,811.43,1324.95,6983.53,8619.83,3500.16,5550.39,3569.74,3159.15,10703.35,35319.35,2443.98,84265.0,7878.29,51279.36,46294.43,1756.9,5907.94,1846.51,100780.6,7553.33,2281.12,5664.2,818.67,3494.54,1093.01,4789.14,27907.9,2301.99
2018-05-10,2723.07,22497.18,7701.0,15959.5,5545.95,8984.1,13022.87,6118.7,562.18,1006.88,1616.8,10246.6,30809.22,24034.0,3537.59,4220.86,3884.54,811.43,1331.16,6991.39,8637.72,3500.16,5559.62,3569.74,3174.41,10760.21,35246.27,2464.16,85861.0,7914.27,51493.07,46551.55,1746.89,5907.94,1846.51,102380.7,7569.05,2302.71,5710.45,817.66,3506.06,1096.38,4760.27,29600.7,2312.92
2018-05-11,2727.72,22758.48,7724.6,15983.3,5541.94,8993.51,13001.24,6116.2,562.27,1006.88,1603.25,10271.4,31122.06,24159.0,3570.17,4260.64,3884.4,810.35,1331.16,6961.59,8676.69,3522.17,5613.82,3565.52,3163.26,10858.98,35535.79,2477.71,85220.0,7914.27,51822.78,46728.92,1765.93,5956.83,1846.51,101852.5,7750.12,2329.36,5702.85,822.37,3610.7,1107.12,4750.91,29852.1,2345.26
2018-05-14,2730.13,22865.86,7711.0,16085.6,5540.68,9000.89,12977.71,6135.3,563.52,1020.14,1598.58,10257.8,31541.08,24221.0,3562.46,4251.22,3885.74,807.25,1340.6,7010.48,8713.23,3512.71,5692.66,3565.74,3174.03,10952.39,35556.71,2476.11,85232.0,8070.69,52000.48,46519.29,1773.1,5947.15,1850.42,103370.4,7750.12,2321.09,5695.82,815.99,3716.09,1104.33,4750.91,30441.6,2357.62
2018-05-15,2711.45,22818.02,7723.0,16097.8,5553.16,8994.22,12970.04,6097.8,564.49,1001.48,1606.72,10207.6,31152.03,24297.0,3540.23,4258.93,3876.57,812.46,1343.58,6990.7,8708.78,3531.05,5699.72,3564.29,3192.12,10874.73,35543.94,2458.54,85130.0,8039.29,51333.23,46258.96,1766.86,5838.12,1848.2,101540.4,7883.94,2276.45,5710.86,799.37,3586.38,1106.3,4848.36,30676.9,2337.03
2018-05-16,2722.46,22717.23,7734.2,16108.1,5567.54,8973.88,12996.33,6107.0,565.13,1004.1,1602.27,10111.0,31110.2,23734.0,3533.05,4274.13,3857.69,816.84,1352.12,7007.36,8555.51,3490.5,5695.67,3562.85,3169.56,10897.57,35387.88,2459.82,86537.0,7958.47,52108.1,46419.77,1750.62,5841.46,1858.26,102157.9,7867.54,2275.91,5727.86,787.9,3574.86,1106.06,4751.25,31660.6,2338.39
2018-05-17,2720.13,22838.37,7788.0,16143.6,5621.92,8988.33,13114.61,6094.3,568.96,1004.25,1618.95,10216.4,30942.15,23802.0,3536.76,4291.71,3898.57,816.84,1360.48,7081.83,8603.38,3510.28,5753.69,3592.18,3154.28,10833.81,35149.12,2448.45,83622.0,8016.85,51675.02,45787.9,1751.2,5815.92,1854.44,101869.4,7692.14,2255.78,5689.45,786.2,3571.0,1107.39,4679.51,31806.2,2323.51
2018-05-18,2712.97,22930.36,7778.8,16162.3,5614.51,8940.46,13077.72,6087.4,567.03,999.6,1621.61,10112.4,31047.91,23450.0,3529.27,4295.85,3891.11,823.63,1360.48,7096.06,8657.33,3485.79,5715.42,3573.76,3193.3,10830.84,34848.3,2460.65,83082.0,8016.85,51292.18,45666.77,1754.17,5783.31,1854.5,102410.3,7670.31,2230.32,5667.86,782.8,3492.73,1104.56,4673.07,31869.8,2326.94
2018-05-21,2733.01,23002.37,7859.2,16162.3,5637.51,8940.46,13077.72,6084.5,570.07,999.6,1626.25,10066.5,31234.35,23092.0,3548.23,4327.85,3904.98,823.63,1373.75,7181.25,8615.72,3485.79,5749.83,3573.76,3213.84,10966.2,34616.13,2465.57,81815.0,7996.43,51310.87,45305.02,1768.31,5733.85,1853.58,102257.7,7656.08,2268.39,5667.86,784.46,3492.73,1102.15,4647.71,31632.5,2332.63
2018-05-22,2724.44,22960.34,7877.5,16144.8,5640.1,8936.07,13169.92,6041.9,572.05,1003.45,1624.44,10138.8,31234.35,23217.0,3543.18,4363.3,3916.78,819.25,1369.22,7196.68,8613.32,3514.46,5787.44,3587.25,3214.35,10938.73,34651.24,2465.57,82739.0,8044.67,51598.33,45600.87,1760.71,5751.12,1845.03,103327.7,7644.23,2248.71,5651.1,797.65,3468.2,1103.29,4676.8,30991.4,2326.87
2018-05-23,2733.29,22689.74,7788.4,16133.8,5565.85,8794.94,12976.84,6032.5,565.07,1000.56,1602.1,10025.0,30665.64,22912.0,3496.27,4291.89,3887.18,810.37,1357.99,7143.48,8553.23,3481.84,5700.05,3541.82,3168.96,10886.18,34344.91,2471.91,80867.0,8039.05,50599.95,45776.69,1753.6,5792.0,1804.25,101891.7,7558.53,2209.32,5612.59,784.93,3369.34,1099.54,4652.56,30234.0,2295.57
2018-05-24,2727.76,22437.01,7716.7,16113.6,5548.45,8770.94,12855.09,6037.1,561.62,990.11,1593.57,9996.0,30760.41,22749.0,3528.92,4273.52,3860.06,804.01,1363.5,7143.08,8590.77,3434.15,5662.0,3521.76,3154.65,10936.93,34663.11,2466.01,80122.0,8037.81,50345.5,45433.09,1732.51,5946.54,1775.66,101138.1,7650.56,2213.26,5577.3,770.89,3423.53,1103.42,4656.44,29664.9,2294.01
2018-05-25,2721.33,22450.79,7730.3,16075.7,5542.55,8759.08,12938.01,6032.8,562.77,993.89,1586.98,9826.5,30588.04,22398.0,3513.23,4261.83,3857.06,794.01,1363.5,7171.32,8638.4,3405.35,5610.46,3515.36,3141.3,10942.3,34924.87,2460.8,78898.0,8037.81,50541.99,45091.99,1741.21,5975.74,1797.4,103200.1,7645.54,2213.24,5576.48,755.63,3356.31,1087.5,4665.31,29664.9,2306.57
2018-05-28,2721.33,22481.09,7730.3,16016.1,5508.93,8775.45,12863.46,6004.0,559.84,984.48,1581.52,9764.4,30792.26,21933.0,3518.48,4274.48,3832.86,797.21,1370.35,7184.65,8645.2,3405.35,5513.02,3482.64,3135.08,10987.77,35165.48,2478.96,75356.0,7962.77,50550.69,44851.05,1734.54,6068.33,1775.84,106525.3,7640.94,2217.87,5570.05,755.63,3310.57,1088.8,4651.27,28653.8,2311.28
2018-05-29,2689.86,22358.43,7632.6,15922.6,5438.06,8637.2,12666.51,6013.6,554.77,974.34,1572.3,9521.3,30484.58,21351.0,3518.48,4217.67,3760.51,796.03,1362.19,7126.77,8635.86,3331.66,5369.19,3428.14,3120.46,10964.12,34949.24,2457.25,76072.0,7999.59,49622.54,44647.37,1734.54,6068.33,1775.84,105113.4,7600.41,2191.95,5494.51,738.08,3261.02,1073.4,4703.48,28325.6,2298.0
2018-05-30,2724.01,22018.52,7689.6,16048.7,5427.35,8578.68,12783.76,5984.7,557.6,974.91,1562.54,9566.2,30056.79,21798.0,3443.95,4243.08,3784.65,799.61,1364.74,7115.58,8647.86,3362.46,5443.56,3441.19,3041.44,10821.17,34906.11,2409.03,76754.0,8009.55,49287.33,44715.88,1725.14,6011.06,1719.28,103869.0,7468.22,2157.07,5484.9,749.28,3260.37,1079.66,4728.6,28389.4,2297.6
2018-05-31,2705.27,22201.82,7678.2,16061.5,5398.4,8456.95,12604.89,6011.9,552.85,978.09,1549.94,9465.5,30468.56,21784.0,3428.18,4236.37,3764.22,802.67,1364.95,7140.86,8658.79,3362.46,5468.67,3406.65,3095.47,10874.96,35322.38,2423.01,76754.0,8161.08,49783.92,44662.55,1726.97,5983.59,1740.62,100652.3,7495.24,2157.07,5455.09,755.85,3306.75,1076.1,4734.54,28558.8,2302.88
2018-06-01,2734.62,22171.35,7701.8,16043.5,5465.53,8618.54,12724.27,5990.4,559.18,990.98,1569.51,9632.4,30492.91,22110.0,3427.51,4285.86,3809.22,807.3,1364.95,7182.42,8636.16,3357.1,5517.49,3453.54,3075.14,10949.08,35227.26,2438.96,77240.0,8161.08,50875.01,45013.12,1719.82,5983.59,1756.38,99171.2,7628.3,2190.26,5471.32,776.77,3368.2,1081.04,4786.58,28436.8,2295.34
2018-06-04,2746.87,22475.94,7741.3,16052.2,5472.91,8634.42,12770.75,6025.5,561.7,988.85,1564.73,9750.3,30997.98,22010.0,3467.48,4317.54,3834.9,809.06,1376.57,7182.42,8636.16,3333.86,5584.2,3469.57,3091.19,11109.5,35011.89,2447.76,78596.0,8335.39,51404.55,45243.98,1721.29,6014.82,1755.17,99249.8,7577.66,2210.1,5558.5,778.57,3495.8,1080.0,4786.58,29036.2,2323.64
